,SaleDate,ParcelNumber,SaleAmount,Latitude,Longitude,RecordID_Int,Unit,UseCode,Style,Grade,YearBuilt,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,NumberOfStories,SquareFootageFinishedLiving,Address,FullAddress,Neighborhood,$/SqFt
12436,2010-02-22,510103000,194500,38.037614399999995,-78.46471199999998,11061,,Single Family-1 Conversion,1.5 Story,B,1947.0,5,0,3,0,1.50,1471.0,1200 LONG ST,1200 LONG ST,Locust Grove,132.22297756628143
12437,2002-12-02,510110000,125000,38.036088,-78.4639384,11067,,Single Family,1 Story,B,1952.0,3,0,2,0,1.00,1239.0,1211 MOWBRAY PL,1211 MOWBRAY PL,Martha Jefferson,100.88781275221953
12438,2004-12-10,510111000,263000,38.036228,-78.46411599999998,11068,,Duplex,1 Story,B,1960.0,4,0,2,0,1.00,1642.0,1207-09 MOWBRAY PL,1207-09 MOWBRAY PL,Martha Jefferson,160.17052375152252
12439,2016-08-15,510111000,250000,38.036228,-78.46411599999998,11068,,Duplex,1 Story,B,1960.0,4,0,2,0,1.00,1642.0,1207-09 MOWBRAY PL,1207-09 MOWBRAY PL,Martha Jefferson,152.25334957369063
12440,2016-12-15,510112000,280000,38.0363316,-78.46433809999998,11069,,Single Family,1 Story,B,1953.0,3,0,1,0,1.00,1347.0,1205 MOWBRAY PL,1205 MOWBRAY PL,Martha Jefferson,207.86933927245732
12441,2013-05-31,510112000,242500,38.0363316,-78.46433809999998,11069,,Single Family,1 Story,B,1953.0,3,0,1,0,1.00,1347.0,1205 MOWBRAY PL,1205 MOWBRAY PL,Martha Jefferson,180.02969561989607
12442,2007-05-31,510112000,249900,38.0363316,-78.46433809999998,11069,,Single Family,1 Story,B,1953.0,3,0,1,0,1.00,1347.0,1205 MOWBRAY PL,1205 MOWBRAY PL,Martha Jefferson,185.52338530066814
12443,2006-04-17,510114000,290000,38.036426,-78.464727,11071,,Single Family-1 Conversion,1 Story,B,1952.0,3,0,2,0,1.00,1130.0,838 ST CLAIR AVE,838 ST CLAIR AVE,Martha Jefferson,256.6371681415929
12444,2012-07-19,510115000,230000,38.0362024,-78.4650929,11072,,Single Family,2 Story,C,1920.0,4,0,2,0,2.00,2022.0,832 ST CLAIR AVE,832 ST CLAIR AVE,Martha Jefferson,113.74876360039565
12445,2020-01-06,510116000,535000,38.036097600000005,-78.46527059999998,11073,,Single Family,2 Story,B,1953.0,4,0,2,1,2.00,1976.0,828 ST CLAIR AVE,828 ST CLAIR AVE,Martha Jefferson,270.748987854251
12446,2012-07-25,510116000,197500,38.036097600000005,-78.46527059999998,11073,,Single Family,2 Story,B,1953.0,4,0,2,1,2.00,1976.0,828 ST CLAIR AVE,828 ST CLAIR AVE,Martha Jefferson,99.9493927125506
12447,2008-08-08,510117000,342410,38.035952,-78.46544820000001,11074,,Single Family,1.5 Story,B,1940.0,3,1,1,0,1.50,1811.0,826 ST CLAIR AVE,826 ST CLAIR AVE,Martha Jefferson,189.07233572611815
12448,2009-06-02,510122000,250000,38.0357924,-78.46424920000001,11080,,Single Family,1.5 Story,B,1956.0,4,0,3,0,1.50,1722.0,1210 MOWBRAY PL,1210 MOWBRAY PL,Martha Jefferson,145.18002322880372
12449,2016-05-06,510122000,325000,38.0357924,-78.46424920000001,11080,,Single Family,1.5 Story,B,1956.0,4,0,3,0,1.50,1722.0,1210 MOWBRAY PL,1210 MOWBRAY PL,Martha Jefferson,188.73403019744484
12450,2019-07-15,510127000,350000,38.0354316,-78.46513730000001,11085,,Single Family-1 Conversion,Split-Foyer,C++,1960.0,4,1,2,0,1.00,1749.0,810 ST JAMES CIR,810 ST JAMES CIR,Martha Jefferson,200.11435105774729
12451,2014-03-04,510127100,230000,38.0352464,-78.46491529999999,11086,,Single Family,1 Story,C -,1956.0,3,0,1,0,1.00,999.0,812 ST JAMES CIR,812 ST JAMES CIR,Martha Jefferson,230.23023023023023
12452,2017-02-09,510128000,280000,38.03569280000001,-78.4657146,11087,,Single Family-1 Conversion,1.5 Story,B,1950.0,3,0,3,0,1.50,1489.0,818 ST CLAIR AVE,818 ST CLAIR AVE,Martha Jefferson,188.0456682337139
12453,2017-02-09,510128000,280000,38.03569280000001,-78.4657146,11087,,Single Family-1 Conversion,1.5 Story,B,1950.0,3,0,3,0,1.50,1489.0,818 ST CLAIR AVE,818 ST CLAIR AVE,Martha Jefferson,188.0456682337139
12454,2008-06-27,510129000,530000,38.034792700000004,-78.46651390000001,11088,,Single Family,1.5 Story,B,1910.0,3,0,2,0,1.50,2308.0,1201 HAZEL ST,1201 HAZEL ST,Martha Jefferson,229.63604852686308
12455,2005-04-15,510129000,285000,38.034792700000004,-78.46651390000001,11088,,Single Family,1.5 Story,B,1910.0,3,0,2,0,1.50,2308.0,1201 HAZEL ST,1201 HAZEL ST,Martha Jefferson,123.48353552859619
12456,2015-03-19,510129100,212500,38.035171000000005,-78.46615209999999,11089,,Duplex,2 Sty Attached,C,1984.0,4,0,2,0,2.00,2000.0,806-808 ST CLAIR AVE,806-808 ST CLAIR AVE,Martha Jefferson,106.25
12457,2015-08-10,510129200,329000,38.0354744,-78.465981,11090,,Single Family-1 Conversion,1 Story,B,1955.0,3,0,2,0,1.00,1080.0,814 ST CLAIR AVE,814 ST CLAIR AVE,Martha Jefferson,304.6296296296296
12458,2001-08-06,510129200,159900,38.0354744,-78.465981,11090,,Single Family-1 Conversion,1 Story,B,1955.0,3,0,2,0,1.00,1080.0,814 ST CLAIR AVE,814 ST CLAIR AVE,Martha Jefferson,148.05555555555554
12459,2015-03-19,510129300,212500,38.0353056,-78.4660305,11091,,Duplex,2 Sty Attached,C,1984.0,4,0,2,0,2.00,2000.0,810-812 ST CLAIR AVE,810-812 ST CLAIR AVE,Martha Jefferson,106.25
12460,2005-04-15,510132000,395000,38.03445,-78.46593659999998,11095,,Single Family,1.5 Story,B,1930.0,4,0,2,0,1.66,1956.0,1209 HAZEL ST,1209 HAZEL ST,Martha Jefferson,201.94274028629857
12461,2001-03-30,510132000,110000,38.03445,-78.46593659999998,11095,,Single Family,1.5 Story,B,1930.0,4,0,2,0,1.66,1956.0,1209 HAZEL ST,1209 HAZEL ST,Martha Jefferson,56.23721881390593
12462,2004-08-12,510133000,275000,38.034396,-78.46580340000001,11096,,Single Family,1.5 Story,B,1941.0,3,0,2,0,1.50,1266.0,1211 HAZEL ST,1211 HAZEL ST,Martha Jefferson,217.21958925750394
12463,2014-02-05,510135000,300000,38.034448,-78.4650929,11098,,Single Family-1 Conversion,1.5 Story,B,1956.0,4,0,2,0,1.50,1319.0,806 VALLEY VIEW CIR,806 VALLEY VIEW CIR,Martha Jefferson,227.44503411675512
12464,2005-10-14,510135100,325000,38.0345842,-78.46502629999998,11099,,Single Family-1 Conversion,1 Sty (Avg),C +,1954.0,5,0,3,0,1.0,1440.0,808 VALLEY VIEW CIR,808 VALLEY VIEW CIR,Martha Jefferson,225.69444444444446
12465,2014-02-11,510135100,347000,38.0345842,-78.46502629999998,11099,,Single Family-1 Conversion,1 Sty (Avg),C +,1954.0,5,0,3,0,1.0,1440.0,808 VALLEY VIEW CIR,808 VALLEY VIEW CIR,Martha Jefferson,240.97222222222223
12466,2003-06-20,510135100,248461,38.0345842,-78.46502629999998,11099,,Single Family-1 Conversion,1 Sty (Avg),C +,1954.0,5,0,3,0,1.0,1440.0,808 VALLEY VIEW CIR,808 VALLEY VIEW CIR,Martha Jefferson,172.54236111111112
12467,2019-05-15,510135100,430000,38.0345842,-78.46502629999998,11099,,Single Family-1 Conversion,1 Sty (Avg),C +,1954.0,5,0,3,0,1.0,1440.0,808 VALLEY VIEW CIR,808 VALLEY VIEW CIR,Martha Jefferson,298.6111111111111
12468,2003-08-01,510135300,212500,38.0347888,-78.4648265,11101,,Single Family,1 Story,B,1955.0,2,0,2,0,1.00,1156.0,812 VALLEY VIEW CIR,812 VALLEY VIEW CIR,Martha Jefferson,183.8235294117647
12469,2003-06-25,510135400,58000,38.03495640000001,-78.46487090000001,11102,,Single Family,1.5 Story,B,1955.0,2,0,1,0,1.50,1212.0,814 VALLEY VIEW CIR,814 VALLEY VIEW CIR,Martha Jefferson,47.85478547854785
12470,2016-12-30,510135700,295000,38.034891200000004,-78.46544820000001,11105,,Single Family,1.5 Story,B,1965.0,3,0,1,0,1.50,1220.0,820 VALLEY VIEW CIR,820 VALLEY VIEW CIR,Martha Jefferson,241.80327868852459
12471,2016-06-24,510135700,210000,38.034891200000004,-78.46544820000001,11105,,Single Family,1.5 Story,B,1965.0,3,0,1,0,1.50,1220.0,820 VALLEY VIEW CIR,820 VALLEY VIEW CIR,Martha Jefferson,172.13114754098362
12472,2012-06-15,510137000,491800,38.0340808,-78.4650929,11109,,Single Family-1 Conversion,1.5 Story,B +,1929.0,3,0,3,0,1.50,2609.0,1221 HAZEL ST,1221 HAZEL ST,Martha Jefferson,188.50134151015715
12473,2007-04-18,510137000,475000,38.0340808,-78.4650929,11109,,Single Family-1 Conversion,1.5 Story,B +,1929.0,3,0,3,0,1.50,2609.0,1221 HAZEL ST,1221 HAZEL ST,Martha Jefferson,182.06209275584516
12474,2009-11-24,510140000,221000,38.0337708,-78.46567019999998,11114,,Single Family,1 Story,B,1950.0,2,0,1,0,1.00,1325.0,1218 HAZEL ST,1218 HAZEL ST,Martha Jefferson,166.79245283018867
12475,2008-04-28,510142000,249000,38.033322,-78.46567019999998,11116,,Single Family,1 Story,C +,1954.0,3,1,2,0,1.25,894.0,709 GILLESPIE AVE,709 GILLESPIE AVE,Martha Jefferson,278.5234899328859
12476,2019-09-04,510142000,336000,38.033322,-78.46567019999998,11116,,Single Family,1 Story,C +,1954.0,3,1,2,0,1.25,894.0,709 GILLESPIE AVE,709 GILLESPIE AVE,Martha Jefferson,375.83892617449663
12477,2005-12-01,510143000,300000,38.0332084,-78.46575899999998,11117,,Single Family,1 Story,B,1955.0,3,1,1,0,1.00,1012.0,707 GILLESPIE AVE,707 GILLESPIE AVE,Martha Jefferson,296.44268774703556
12478,2011-05-06,510147000,176000,38.033883200000005,-78.465981,11121,,Single Family,1 Sty (Avg),C +,1950.0,4,0,2,0,1.00,2080.0,1214 HAZEL ST,1214 HAZEL ST,Martha Jefferson,84.61538461538461
12479,2018-02-01,510147000,500000,38.033883200000005,-78.465981,11121,,Single Family,1 Sty (Avg),C +,1950.0,4,0,2,0,1.00,2080.0,1214 HAZEL ST,1214 HAZEL ST,Martha Jefferson,240.3846153846154
12480,2017-07-17,510150000,804000,38.034032,-78.4662474,11122,,Single Family,2 Story,B,1947.0,5,2,2,1,2.00,2827.0,1208 HAZEL ST,1208 HAZEL ST,Martha Jefferson,284.4004244782455
12481,2005-04-29,510154000,675000,38.0342479,-78.4667803,11125,,Single Family,2 Story,A,1939.0,5,1,3,1,2.00,2666.0,1200 HAZEL ST,1200 HAZEL ST,Martha Jefferson,253.18829707426858
12482,2007-04-20,510158000,280000,38.0337615,-78.4672243,11128,,Single Family-1 Conversion,1 Story,B,1952.0,4,0,2,0,1.00,824.0,708 ST CLAIR AVE,708 ST CLAIR AVE,Martha Jefferson,339.80582524271847
12483,2002-03-07,510163000,160000,38.0331915,-78.46682469999998,11133,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1077.0,1303 POPLAR ST,1303 POPLAR ST,Martha Jefferson,148.56081708449398
12484,2003-04-09,510163000,187500,38.0331915,-78.46682469999998,11133,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1077.0,1303 POPLAR ST,1303 POPLAR ST,Martha Jefferson,174.09470752089138
12485,2000-12-11,510164000,50000,38.0330879,-78.4666027,11134,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1091.0,1305 POPLAR ST,1305 POPLAR ST,Martha Jefferson,45.8295142071494
12486,2010-07-30,510164000,187000,38.0330879,-78.4666027,11134,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1091.0,1305 POPLAR ST,1305 POPLAR ST,Martha Jefferson,171.40238313473878
12487,2006-02-06,510164000,265000,38.0330879,-78.4666027,11134,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1091.0,1305 POPLAR ST,1305 POPLAR ST,Martha Jefferson,242.89642529789185
12488,2010-03-12,510164000,267837,38.0330879,-78.4666027,11134,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1091.0,1305 POPLAR ST,1305 POPLAR ST,Martha Jefferson,245.4967919340055
12489,2008-03-14,510164000,315000,38.0330879,-78.4666027,11134,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1091.0,1305 POPLAR ST,1305 POPLAR ST,Martha Jefferson,288.72593950504125
12490,2001-07-03,510165000,107000,38.0330113,-78.4664473,11135,,Single Family,1 Story,B,1924.0,3,0,1,0,1.00,1294.0,1309 POPLAR ST,1309 POPLAR ST,Martha Jefferson,82.68933539412674
12491,2007-10-16,510166000,350000,38.0329756,-78.4662918,11136,,Single Family,2 Story,B,1924.0,5,1,2,0,2.00,1978.0,1311 POPLAR ST,1311 POPLAR ST,Martha Jefferson,176.9464105156724
12492,2002-09-12,510166000,158000,38.0329756,-78.4662918,11136,,Single Family,2 Story,B,1924.0,5,1,2,0,2.00,1978.0,1311 POPLAR ST,1311 POPLAR ST,Martha Jefferson,79.87866531850354
12493,2013-11-26,510167000,249000,38.0329172,-78.46611419999998,11137,,Single Family,1.5 Story,B,1920.0,3,0,2,0,1.75,1419.0,1313 POPLAR ST,1313 POPLAR ST,Martha Jefferson,175.47568710359408
12494,2013-12-20,510168000,190500,38.032818,-78.46593659999998,11138,,Duplex,2 Story,C,1920.0,4,0,2,0,2.00,1697.0,1315 POPLAR ST,1315 POPLAR ST,Martha Jefferson,112.2569239835003
12495,2000-03-10,510169000,78946,38.0325136,-78.46615859999999,11139,,Single Family,2 Story,C++,1920.0,4,0,2,0,2.00,1662.0,1314 POPLAR ST,1314 POPLAR ST,Martha Jefferson,47.50060168471721
12496,2018-06-29,510169000,425000,38.0325136,-78.46615859999999,11139,,Single Family,2 Story,C++,1920.0,4,0,2,0,2.00,1662.0,1314 POPLAR ST,1314 POPLAR ST,Martha Jefferson,255.71600481347772
12497,2012-12-21,510169000,217000,38.0325136,-78.46615859999999,11139,,Single Family,2 Story,C++,1920.0,4,0,2,0,2.00,1662.0,1314 POPLAR ST,1314 POPLAR ST,Martha Jefferson,130.56558363417568
12498,2006-11-29,510169000,235000,38.0325136,-78.46615859999999,11139,,Single Family,2 Story,C++,1920.0,4,0,2,0,2.00,1662.0,1314 POPLAR ST,1314 POPLAR ST,Martha Jefferson,141.39590854392299
12499,2005-07-21,510169000,240000,38.0325136,-78.46615859999999,11139,,Single Family,2 Story,C++,1920.0,4,0,2,0,2.00,1662.0,1314 POPLAR ST,1314 POPLAR ST,Martha Jefferson,144.4043321299639
12500,2000-03-31,510169000,105000,38.0325136,-78.46615859999999,11139,,Single Family,2 Story,C++,1920.0,4,0,2,0,2.00,1662.0,1314 POPLAR ST,1314 POPLAR ST,Martha Jefferson,63.17689530685921
12501,2005-06-30,510170000,329900,38.0325675,-78.4662918,11140,,Single Family,1.5 Story,B,1920.0,3,0,2,0,1.50,1741.0,1312 POPLAR ST,1312 POPLAR ST,Martha Jefferson,189.48879954049397
12502,2015-06-04,510170000,332500,38.0325675,-78.4662918,11140,,Single Family,1.5 Story,B,1920.0,3,0,2,0,1.50,1741.0,1312 POPLAR ST,1312 POPLAR ST,Martha Jefferson,190.9821941412981
12503,2007-05-01,510170000,350000,38.0325675,-78.4662918,11140,,Single Family,1.5 Story,B,1920.0,3,0,2,0,1.50,1741.0,1312 POPLAR ST,1312 POPLAR ST,Martha Jefferson,201.03388856978748
12504,2001-08-01,510172000,100000,38.0327163,-78.4665583,11142,,Single Family,1.5 Story,C,1920.0,3,0,2,0,1.50,1115.0,1308 POPLAR ST,1308 POPLAR ST,Martha Jefferson,89.68609865470852
12505,2000-04-19,510172000,52000,38.0327163,-78.4665583,11142,,Single Family,1.5 Story,C,1920.0,3,0,2,0,1.50,1115.0,1308 POPLAR ST,1308 POPLAR ST,Martha Jefferson,46.63677130044843
12506,2004-06-25,510172000,145000,38.0327163,-78.4665583,11142,,Single Family,1.5 Story,C,1920.0,3,0,2,0,1.50,1115.0,1308 POPLAR ST,1308 POPLAR ST,Martha Jefferson,130.04484304932734
12507,2001-05-24,510172000,60000,38.0327163,-78.4665583,11142,,Single Family,1.5 Story,C,1920.0,3,0,2,0,1.50,1115.0,1308 POPLAR ST,1308 POPLAR ST,Martha Jefferson,53.81165919282511
12508,2019-09-24,510174000,70000,38.0328287,-78.4668691,11144,,Single Family,1 Story,C,1920.0,2,0,1,0,1.00,711.0,1304 POPLAR ST,1304 POPLAR ST,Martha Jefferson,98.45288326300985
12509,2000-08-18,510177000,115000,38.032400700000004,-78.4674907,11146,,Single Family,1 Story,B,1920.0,3,0,2,0,1.00,1683.0,604 ORANGE ST,604 ORANGE ST,Martha Jefferson,68.33036244800951
12510,2018-06-21,510178000,225000,38.0325595,-78.46744629999998,11147,,Single Family,1 Story,B,1920.0,3,0,1,0,1.00,1218.0,606 ORANGE ST,606 ORANGE ST,Martha Jefferson,184.72906403940885
12511,2005-10-19,510179100,145500,38.032709499999996,-78.4673131,11149,,Duplex,1 Story,C,1973.0,4,0,2,0,1.00,1061.0,608 ORANGE ST,608 ORANGE ST,Martha Jefferson,137.13477851083883
12512,2002-03-15,510180000,320000,38.033043400000004,-78.4678016,11150,,Single Family-2 Conversion,1 Story,C,1954.0,5,0,3,0,1.00,1364.0,1200 POPLAR ST,1200 POPLAR ST,Martha Jefferson,234.6041055718475
12513,2002-03-15,510181000,320000,38.0329562,-78.4676297,11151,,Duplex,1 Story,C,1953.0,4,0,2,0,1.00,788.0,607-609 ORANGE ST,607-609 ORANGE ST,Martha Jefferson,406.0913705583756
12514,2002-03-15,510181000,320000,38.0329562,-78.4676297,11152,,Duplex,1 Story,C,1953.0,4,0,2,0,1.00,788.0,607-609 ORANGE ST,607-609 ORANGE ST,Martha Jefferson,406.0913705583756
12515,2005-12-02,510182000,190000,38.032712599999996,-78.46775720000001,11153,,Single Family,1 Story,C,1920.0,2,0,1,0,1.00,1054.0,605 ORANGE ST,605 ORANGE ST,Martha Jefferson,180.26565464895637
12516,2010-01-08,510184000,218000,38.0325846,-78.46811240000001,11155,,Duplex,2 Story,C +,1925.0,4,0,2,0,2.00,1756.0,1201 SYCAMORE ST,1201 SYCAMORE ST,Martha Jefferson,124.14578587699317
12517,2002-04-15,520003000,189900,38.0399424,-78.472375,11157,,Single Family,1.5 Story,C++,1953.0,3,0,2,0,1.60,1467.0,806 PARK ST,806 PARK ST,North Downtown,129.4478527607362
12518,2002-04-15,520003000,189900,38.0399424,-78.472375,11157,,Single Family,1.5 Story,C++,1953.0,3,0,2,0,1.60,1467.0,806 PARK ST,806 PARK ST,North Downtown,129.4478527607362
12519,2014-07-29,520004000,599900,38.0397604,-78.472597,11158,,Single Family,1.5 Story,B +,1952.0,3,0,3,0,1.75,2043.0,802 PARK ST,802 PARK ST,North Downtown,293.6368086147822
12520,2020-02-04,520004000,750000,38.0397604,-78.472597,11158,,Single Family,1.5 Story,B +,1952.0,3,0,3,0,1.75,2043.0,802 PARK ST,802 PARK ST,North Downtown,367.1071953010279
12521,2008-07-30,520004000,326000,38.0397604,-78.472597,11158,,Single Family,1.5 Story,B +,1952.0,3,0,3,0,1.75,2043.0,802 PARK ST,802 PARK ST,North Downtown,159.5692608908468
12522,2002-06-28,520004000,180000,38.0397604,-78.472597,11158,,Single Family,1.5 Story,B +,1952.0,3,0,3,0,1.75,2043.0,802 PARK ST,802 PARK ST,North Downtown,88.10572687224669
12523,2007-02-21,520004000,310000,38.0397604,-78.472597,11158,,Single Family,1.5 Story,B +,1952.0,3,0,3,0,1.75,2043.0,802 PARK ST,802 PARK ST,North Downtown,151.73764072442486
12524,2007-12-27,520007000,365000,38.03932289999999,-78.47188659999998,11161,,Single Family,1.5 Sty (Avg),B,1945.0,5,0,4,2,1.50,2570.0,609 LYONS AVE,609 LYONS AVE,North Downtown,142.02334630350194
12525,2013-08-16,520007000,455000,38.03932289999999,-78.47188659999998,11161,,Single Family,1.5 Sty (Avg),B,1945.0,5,0,4,2,1.50,2570.0,609 LYONS AVE,609 LYONS AVE,North Downtown,177.04280155642024
12526,2002-03-01,520008000,175000,38.0391785,-78.4716646,11162,,Single Family,1 Sty (Avg),B,1946.0,2,0,2,0,1.00,1374.0,701 LYONS AVE,701 LYONS AVE,North Downtown,127.36535662299855
12527,2005-03-24,520009000,306000,38.0390706,-78.47139820000001,11163,,Single Family,1.5 Story,B,1950.0,3,1,2,0,1.50,1830.0,703 LYONS AVE,703 LYONS AVE,North Downtown,167.21311475409837
12528,2005-10-14,520009000,343000,38.0390706,-78.47139820000001,11163,,Single Family,1.5 Story,B,1950.0,3,1,2,0,1.50,1830.0,703 LYONS AVE,703 LYONS AVE,North Downtown,187.43169398907105
12529,2002-12-20,520010200,59100,38.0393491,-78.47078069999998,11166,,Duplex,1 Sty (Avg),C,1955.0,3,0,2,0,1.00,900.0,622 250 BYPASS,622 250 BYPASS,North Downtown,65.66666666666667
12530,2011-08-18,520010200,140500,38.0393491,-78.47078069999998,11166,,Duplex,1 Sty (Avg),C,1955.0,3,0,2,0,1.00,900.0,622 250 BYPASS,622 250 BYPASS,North Downtown,156.11111111111111
12531,2001-05-01,520010200,118000,38.0393491,-78.47078069999998,11166,,Duplex,1 Sty (Avg),C,1955.0,3,0,2,0,1.00,900.0,622 250 BYPASS,622 250 BYPASS,North Downtown,131.11111111111111
12532,2002-09-16,520010500,163650,38.0396286,-78.47145499999998,11169,,Single Family,1 Story,C,1960.0,3,0,2,0,1.00,1196.0,610 250 BYPASS,610 250 BYPASS,North Downtown,136.83110367892976
12533,2000-07-31,520011000,160000,38.0389626,-78.4711318,11170,,Single Family,1.5 Sty (Avg),B,1939.0,3,1,1,0,1.50,2742.0,711 LYONS AVE,711 LYONS AVE,North Downtown,58.351568198395334
12534,2013-12-20,520013000,470500,38.038705900000004,-78.47059890000001,11172,,Single Family,1.5 Story,B,1949.0,3,0,4,1,1.75,2527.0,715 LYONS AVE,715 LYONS AVE,North Downtown,186.18915710328451
12535,2014-03-14,520016000,600000,38.038508799999995,-78.4698441,11174,,Single Family,1.5 Sty Excellent,B +,1940.0,3,0,2,0,1.50,1844.0,725 LYONS AVE,725 LYONS AVE,North Downtown,325.37960954446856
12536,2019-11-27,520016100,130000,38.03875479999999,-78.4694445,11175,,Single Family,1 Sty (Avg),B,1964.0,3,0,3,0,1.00,1390.0,739 LYONS AVE,739 LYONS AVE,North Downtown,93.5251798561151
12537,2019-03-05,520016100,25000,38.03875479999999,-78.4694445,11175,,Single Family,1 Sty (Avg),B,1964.0,3,0,3,0,1.00,1390.0,739 LYONS AVE,739 LYONS AVE,North Downtown,17.985611510791365
12538,2020-03-27,520016300,420000,38.038474799999996,-78.4690893,11177,,Single Family,1 Sty (Avg),C,1971.0,3,0,3,0,1.00,1344.0,738 LYONS AVE,738 LYONS AVE,North Downtown,312.5
12539,2013-08-01,520016400,458000,38.0383248,-78.4692225,11178,,Single Family,1 Story,C++,1963.0,3,0,3,0,1.00,1305.0,736 LYONS AVE,736 LYONS AVE,North Downtown,350.95785440613025
12540,2001-05-31,520016500,230000,38.0381836,-78.4694445,11179,,Single Family,1 Sty (Avg),B,1969.0,4,0,3,0,1.00,1518.0,734 LYONS AVE,734 LYONS AVE,North Downtown,151.5151515151515
12541,2000-03-03,520016600,192500,38.03803360000001,-78.4695777,11180,,Single Family,1 Story,B -,1963.0,4,0,3,0,1.00,1410.0,732 LYONS AVE,732 LYONS AVE,North Downtown,136.52482269503545
12542,2008-03-31,520017100,365000,38.0372821,-78.4701218,11185,,Single Family,1.5 Sty Excellent,B +,1963.0,4,1,2,0,1.50,1659.0,758 LEXINGTON AVE,758 LEXINGTON AVE,North Downtown,220.01205545509342
12543,2002-11-19,520017100,260000,38.0372821,-78.4701218,11185,,Single Family,1.5 Sty Excellent,B +,1963.0,4,1,2,0,1.50,1659.0,758 LEXINGTON AVE,758 LEXINGTON AVE,North Downtown,156.7209162145871
12544,2004-06-28,520017200,335000,38.0374148,-78.4703325,11186,,Single Family-1 Conversion,1.5 Sty (Avg),B +,1963.0,3,0,3,0,1.50,1169.0,760 LEXINGTON AVE,760 LEXINGTON AVE,North Downtown,286.56971770744224
12545,2001-12-05,520017200,235000,38.0374148,-78.4703325,11186,,Single Family-1 Conversion,1.5 Sty (Avg),B +,1963.0,3,0,3,0,1.50,1169.0,760 LEXINGTON AVE,760 LEXINGTON AVE,North Downtown,201.02651839178785
12546,2006-12-13,520018100,480000,38.037662700000006,-78.4707765,11192,,Single Family,2 Story,B,2004.0,4,0,3,0,2.00,1853.0,713 EVERGREEN AVE,713 EVERGREEN AVE,North Downtown,259.03939557474365
12547,2011-05-03,520018100,480000,38.037662700000006,-78.4707765,11192,,Single Family,2 Story,B,2004.0,4,0,3,0,2.00,1853.0,713 EVERGREEN AVE,713 EVERGREEN AVE,North Downtown,259.03939557474365
12548,2005-09-29,520018100,460000,38.037662700000006,-78.4707765,11192,,Single Family,2 Story,B,2004.0,4,0,3,0,2.00,1853.0,713 EVERGREEN AVE,713 EVERGREEN AVE,North Downtown,248.24608742579602
12549,2002-12-20,520018100,275000,38.037662700000006,-78.4707765,11192,,Single Family,2 Story,B,2004.0,4,0,3,0,2.00,1853.0,713 EVERGREEN AVE,713 EVERGREEN AVE,North Downtown,148.4079870480302
12550,2012-02-22,520019000,375000,38.037675899999996,-78.4709098,11193,,Single Family-1 Conversion,1 Sty w/ Bsmt,B +,1951.0,5,0,4,0,1.00,1625.0,711 EVERGREEN AVE,711 EVERGREEN AVE,North Downtown,230.76923076923077
12551,2006-06-27,520019000,339000,38.037675899999996,-78.4709098,11193,,Single Family-1 Conversion,1 Sty w/ Bsmt,B +,1951.0,5,0,4,0,1.00,1625.0,711 EVERGREEN AVE,711 EVERGREEN AVE,North Downtown,208.6153846153846
12552,2002-12-20,520019000,275000,38.037675899999996,-78.4709098,11193,,Single Family-1 Conversion,1 Sty w/ Bsmt,B +,1951.0,5,0,4,0,1.00,1625.0,711 EVERGREEN AVE,711 EVERGREEN AVE,North Downtown,169.23076923076923
12553,2013-09-24,520020000,285000,38.038220700000004,-78.47064329999998,11194,,Single Family,1 Sty (Avg),C +,1952.0,2,0,1,0,1.00,1288.0,716 LYONS AVE,716 LYONS AVE,North Downtown,221.27329192546583
12554,2001-01-18,520021000,370000,38.0383695,-78.4709098,11195,,Single Family,1.5 Sty (Avg),B +,1949.0,6,0,4,0,1.75,2772.0,714 LYONS AVE,714 LYONS AVE,North Downtown,133.47763347763347
12555,2011-08-02,520021000,480000,38.0383695,-78.4709098,11195,,Single Family,1.5 Sty (Avg),B +,1949.0,6,0,4,0,1.75,2772.0,714 LYONS AVE,714 LYONS AVE,North Downtown,173.16017316017317
12556,2005-12-19,520021000,650000,38.0383695,-78.4709098,11195,,Single Family,1.5 Sty (Avg),B +,1949.0,6,0,4,0,1.75,2772.0,714 LYONS AVE,714 LYONS AVE,North Downtown,234.48773448773449
12557,2011-03-18,520023000,362500,38.0386262,-78.4714426,11197,,Single Family,1.5 Story,B++,1939.0,3,0,2,0,1.75,1626.0,708 LYONS AVE,708 LYONS AVE,North Downtown,222.93972939729397
12558,2006-03-01,520024000,434000,38.0387342,-78.47170899999998,11198,,Single Family-1 Conversion,1.5 Story,B,1955.0,4,0,3,0,1.50,2006.0,704 LYONS AVE,704 LYONS AVE,North Downtown,216.35094715852443
12559,2019-05-13,520025000,350000,38.0384605,-78.47224179999998,11199,,Single Family,1.5 Story,B -,1939.0,2,1,1,0,1.50,1447.0,726 CARGIL LN,726 CARGIL LN,North Downtown,241.87975120939876
