0,LATITUDE,LONGITUDE
2112 JEFFERSON PARK AVE,38.0257535,-78.51441729999999
2108 JEFFERSON PARK AVE,38.025783,-78.514223
2100 JEFFERSON PARK AVE,38.026078,-78.513497
2104 JEFFERSON PARK AVE,38.0259936,-78.51375019999999
2101 JEFFERSON PARK AVE,38.026573,-78.513841
2111 JEFFERSON PARK AVE,38.0263463,-78.51441439999999
2115 JEFFERSON PARK AVE,38.0262129,-78.5149248
108 CLARKE CT,38.0275538,-78.5152798
100 CLARKE CT,38.02715329999999,-78.5149289
104 CLARKE CT,38.0269468,-78.5151245
102 CLARKE CT,38.026784,-78.515258
112 CLARKE CT,38.0274761,-78.5161699
2010 STADIUM RD,38.0282418,-78.5156349
210 MAURY AVE,38.02813099999999,-78.5161675
212 MAURY AVE,38.0283125,-78.51614529999999
2006 STADIUM RD,38.028198,-78.5151911
129 OBSERVATORY AVE,38.0278358,-78.5150357
127 OBSERVATORY AVE,38.02774110000001,-78.5149026
125 OBSERVATORY AVE,38.0276507,-78.5148138
123 OBSERVATORY AVE,38.0275152,-78.5146807
119 OBSERVATORY AVE,38.0273475,-78.51463629999999
116 OBSERVATORY AVE,38.027212,-78.51450310000001
114 OBSERVATORY AVE,38.0270356,-78.51437
109 OBSERVATORY AVE,38.0269001,-78.51423679999999
105 OBSERVATORY AVE,38.0268053,-78.51410369999999
104 OBSERVATORY AVE,38.0269656,-78.5136599
2007 JEFFERSON PARK AVE,38.0266945,-78.5133936
2005 JEFFERSON PARK AVE,38.02707100000001,-78.51325
116 WASHINGTON AVE,38.0276084,-78.5139705
111 OBSERVATORY AVE,38.0275574,-78.5142812
113 OBSERVATORY AVE,38.0276478,-78.51437
124 OBSERVATORY AVE,38.0277789,-78.51445869999999
126 OBSERVATORY AVE,38.0278988,-78.5145364
128 OBSERVATORY AVE,38.0280049,-78.5146807
130 OBSERVATORY AVE,38.0281448,-78.51485819999999
2002 STADIUM RD,38.0284166,-78.5149248
2000 STADIUM RD,38.0284902,-78.51463629999999
122 WASHINGTON AVE,38.0281418,-78.51441439999999
120 WASHINGTON AVE,38.02800190000001,-78.51423679999999
118 WASHINGTON AVE,38.0278255,-78.51410369999999
2400 STADIUM RD,38.0291983,-78.5192139
0 SUMMIT ST,38.0251119,-78.5205347
128 SUMMIT ST,38.0240772,-78.519892
126 SUMMIT ST,38.0242449,-78.52000650000001
124 SUMMIT ST,38.0243717,-78.52005079999999
122 SUMMIT ST,38.0244962,-78.520048
120 SUMMIT ST,38.02467,-78.51992299999999
118 SUMMIT ST,38.0247614,-78.5201575
116 SUMMIT ST,38.0248769,-78.5201908
112 SUMMIT ST,38.0251359,-78.52026149999999
2404 FONTAINE AVE,38.0257666,-78.5194722
2420 FONTAINE AVE,38.02578099999999,-78.5202138
101 SUMMIT ST,38.025937,-78.5210272
2508 FONTAINE AVE,38.0258634,-78.5213157
103 SUMMIT ST,38.025745,-78.521019
2511 PLATEAU RD,38.025585,-78.521782
2512 FONTAINE AVE,38.0258438,-78.52173730000001
2514 FONTAINE AVE,38.0258569,-78.5218704
100 WESTERLY AVE,38.0260056,-78.52213669999999
104 WESTERLY AVE,38.025832,-78.52216399999999
106 WESTERLY AVE,38.0256747,-78.5220923
2517 PLATEAU RD,38.0254342,-78.52213669999999
2515 PLATEAU RD,38.02549399999999,-78.52191479999999
2513 PLATEAU RD,38.025432,-78.521813
2509 PLATEAU RD,38.025348,-78.52153
2507 PLATEAU RD,38.0254284,-78.52124909999999
2505 PLATEAU RD,38.0253293,-78.5210716
107 SUMMIT ST,38.0254116,-78.5208719
2516 PLATEAU RD,38.0250261,-78.52213669999999
2514 PLATEAU RD,38.0250946,-78.52200359999999
2512 PLATEAU RD,38.0249911,-78.52178169999999
2508 PLATEAU RD,38.0250013,-78.52147099999999
2506 PLATEAU RD,38.02502459999999,-78.5212935
2504 PLATEAU RD,38.0250072,-78.521116
2502 PLATEAU RD,38.0249897,-78.5209385
2500 PLATEAU RD,38.0249678,-78.52071660000001
113 SUMMIT ST,38.024793,-78.52068899999999
115 SUMMIT ST,38.024701,-78.52068299999999
123 SUMMIT ST,38.0243746,-78.52049459999999
2503 WESTERLY AVE,38.0243921,-78.52067219999999
2505 WESTERLY AVE,38.0244096,-78.5208497
2507 WESTERLY AVE,38.0244227,-78.5209828
2509 WESTERLY AVE,38.0244446,-78.5212047
2511 WESTERLY AVE,38.0244577,-78.52133789999999
2513 WESTERLY AVE,38.0244344,-78.5215154
2515 WESTERLY AVE,38.0244927,-78.52169289999999
2517 WESTERLY AVE,38.0245102,-78.5218704
122 WESTERLY AVE,38.0246909,-78.5220479
101 WESTERLY AVE,38.0260624,-78.5227136
103 WESTERLY AVE,38.025871,-78.522644
105 WESTERLY AVE,38.0256864,-78.5226249
113 WESTERLY AVE,38.0254677,-78.522543
115 WESTERLY AVE,38.0251923,-78.52258049999999
117 WESTERLY AVE,38.0249387,-78.5224917
123 WESTERLY AVE,38.024567,-78.52244739999999
121 WESTERLY AVE,38.024739,-78.5225361
125 WESTERLY AVE,38.0244081,-78.5224917
100 MORRIS PAUL CT,38.0238878,-78.5221811
102 MORRIS PAUL CT,38.02386449999999,-78.52235859999999
104 MORRIS PAUL CT,38.02396359999999,-78.5225361
103 MORRIS PAUL CT,38.0240583,-78.52266929999999
101 MORRIS PAUL CT,38.0242128,-78.52258049999999
2518 WESTERLY AVE,38.0241516,-78.5219592
2516 WESTERLY AVE,38.0241341,-78.52178169999999
2514 WESTERLY AVE,38.0241166,-78.5216042
2512 WESTERLY AVE,38.0241399,-78.5214266
2510 WESTERLY AVE,38.0240816,-78.52124909999999
2508 WESTERLY AVE,38.0240641,-78.5210716
0 WESTERLY AVE,38.0252774,-78.5223371
2504 WESTERLY AVE,38.02407,-78.52071660000001
2502 WESTERLY AVE,38.0240117,-78.520539
2500 WESTERLY AVE,38.024035,-78.52036149999999
2205-07 JEFFERSON PARK AVE,38.0245339,-78.5152798
2209 JEFFERSON PARK AVE,38.0242665,-78.5152576
105 STRIBLING AVE,38.0242242,-78.5156571
109 STRIBLING AVE,38.0241601,-78.51583459999999
111 STRIBLING AVE,38.024096,-78.5160121
113 STRIBLING AVE,38.0240275,-78.51614529999999
115 STRIBLING AVE,38.0240042,-78.5163228
123 STRIBLING AVE,38.0237754,-78.51689979999999
127 STRIBLING AVE,38.0235723,-78.5173459
125 STRIBLING AVE,38.0237224,-78.5172127
121 STRIBLING AVE,38.023876,-78.51667789999999
119 STRIBLING AVE,38.0239401,-78.5165003
133 STRIBLING AVE,38.0234655,-78.51768179999999
135 STRIBLING AVE,38.0232726,-78.51800930000002
139 STRIBLING AVE,38.0232085,-78.5181868
141 STRIBLING AVE,38.02314,-78.51832
143 STRIBLING AVE,38.02307589999999,-78.5184975
147 STRIBLING AVE,38.0229432,-78.5188082
142 STRIBLING AVE,38.0225366,-78.5185997
140 STRIBLING AVE,38.0226303,-78.518411
2414 SUNSET RD,38.021771,-78.517652
2416 SUNSET RD,38.0215807,-78.5176896
2418 SUNSET RD,38.0214131,-78.5176453
2420 SUNSET RD,38.0212058,-78.517743
2422 SUNSET RD,38.0210746,-78.51765429999999
2424 SUNSET RD,38.0208705,-78.51765429999999
2426 SUNSET RD,38.0207029,-78.5176099
2428 SUNSET RD,38.0205717,-78.5175211
2430 SUNSET RD,38.0203663,-78.51740130000002
2432 SUNSET RD,38.0201097,-78.517388
138 STRIBLING AVE,38.0226943,-78.5182012
2427 SUNSET RD,38.0205645,-78.5182756
2425 SUNSET RD,38.0207408,-78.5184088
2423 SUNSET RD,38.0209085,-78.5184531
2421 SUNSET RD,38.0210673,-78.5184088
2419 SUNSET RD,38.0212714,-78.5184088
2417 SUNSET RD,38.0214253,-78.51833909999999
2415 SUNSET RD,38.0215885,-78.51833909999999
2413 SUNSET RD,38.0217558,-78.5183239
2411 SUNSET RD,38.0219555,-78.51827949999999
2409 SUNSET RD,38.0221187,-78.51827949999999
134 STRIBLING AVE,38.0228426,-78.5177874
2407 SUNSET RD,38.0222816,-78.5182391
2405 SUNSET RD,38.0224448,-78.5182391
132 STRIBLING AVE,38.0229432,-78.5175655
2404 SUNSET RD,38.0226464,-78.517636
2406 SUNSET RD,38.0224606,-78.51761379999999
2408 SUNSET RD,38.022304,-78.5176151
2410 SUNSET RD,38.0221407,-78.5176151
2412 SUNSET RD,38.0219366,-78.51762149999999
209 SUNSET AVE,38.020251,-78.5171661
130 STRIBLING AVE,38.0225683,-78.5172278
207 SUNSET AVE,38.0203516,-78.5169442
205 SUNSET AVE,38.020525,-78.5166335
128 STRIBLING AVE,38.0225744,-78.5167223
124 STRIBLING AVE,38.0232375,-78.51680669999999
126 STRIBLING AVE,38.0232142,-78.5169842
120 STRIBLING AVE,38.0233367,-78.5165891
116 STRIBLING AVE,38.0234737,-78.5163228
112 STRIBLING AVE,38.0235334,-78.5161009
2303 JEFFERSON PARK AVE,38.02397210000001,-78.51516889999999
110 STRIBLING AVE,38.023634,-78.515879
2307 JEFFERSON PARK AVE,38.023709,-78.5151911
2309 JEFFERSON PARK AVE,38.0234459,-78.5152133
2401 JEFFERSON PARK AVE,38.023228,-78.5152798
2405 JEFFERSON PARK AVE,38.0230465,-78.51530199999999
2407 JEFFERSON PARK AVE,38.0228199,-78.5152798
2411 JEFFERSON PARK AVE,38.0225932,-78.5152576
2413 JEFFERSON PARK AVE,38.022454,-78.515215
2415 JEFFERSON PARK AVE,38.0223032,-78.5152133
2419 JEFFERSON PARK AVE,38.0220263,-78.51530199999999
2417 JEFFERSON PARK AVE,38.02217640000001,-78.51516889999999
2421 JEFFERSON PARK AVE,38.021495,-78.51653999999999
2425 JEFFERSON PARK AVE,38.021542,-78.515238
2429 JEFFERSON PARK AVE,38.0211881,-78.51508009999999
203 SUNSET AVE,38.020662,-78.51636719999999
201 SUNSET AVE,38.0207218,-78.51614529999999
105 SUNSET AVE,38.0206955,-78.515879
0 SUNSET AVE,38.0198968,-78.5174335
2437 JEFFERSON PARK AVE,38.020836,-78.5152449
100 SUNSET AVE,38.0202859,-78.5150357
102 SUNSET AVE,38.020215,-78.515331
104 SUNSET AVE,38.020206,-78.515535
106 SUNSET AVE,38.020212,-78.515804
2505 JEFFERSON PARK AVE,38.0194987,-78.51545019999999
2503 BRUNSWICK RD,38.0201956,-78.5161897
2509 BRUNSWICK RD,38.0198778,-78.51627839999999
208 SUNSET AVE,38.0199216,-78.5167223
210 SUNSET AVE,38.0198618,-78.5169442
2511 BRUNSWICK RD,38.0195645,-78.5164116
2515 BRUNSWICK RD,38.0194109,-78.51636119999999
2521 BRUNSWICK RD,38.0191415,-78.5164757
2523 BRUNSWICK RD,38.0190966,-78.5166335
212 SUNSET AVE,38.0197569,-78.51712169999999
216 SUNSET AVE,38.0196928,-78.51729920000001
218 SUNSET AVE,38.0196286,-78.5174767
0 JEFFERSON PARK CIR,38.0181179,-78.5162849
2601 JEFFERSON PARK CIR,38.0190324,-78.51681099999999
2603 JEFFERSON PARK CIR,38.0189683,-78.5169885
2605 JEFFERSON PARK CIR,38.018945,-78.5171661
2607 JEFFERSON PARK CIR,38.018808,-78.51743239999999
236 SUNSET AVE,38.0185675,-78.5187194
234 SUNSET AVE,38.0187177,-78.5185863
232 SUNSET AVE,38.0188314,-78.5184975
230 SUNSET AVE,38.0189363,-78.51832
228 SUNSET AVE,38.01905,-78.5182312
226 SUNSET AVE,38.0191549,-78.5180537
2611 JEFFERSON PARK CIR,38.0187074,-78.51765429999999
2617 JEFFERSON PARK CIR,38.0185209,-78.5178318
2619 JEFFERSON PARK CIR,38.0183343,-78.51800930000002
2621 JEFFERSON PARK CIR,38.0181113,-78.5182312
238 SUNSET AVE,38.0183124,-78.5190301
2625 JEFFERSON PARK CIR,38.017862,-78.5181868
151 STRIBLING AVE,38.0229243,-78.5190301
155 STRIBLING AVE,38.022941,-78.51931499999999
207 STRIBLING AVE,38.0229288,-78.5195555
211 STRIBLING AVE,38.0229301,-78.5199177
213 STRIBLING AVE,38.0229068,-78.5200952
215 STRIBLING AVE,38.0228948,-78.52028380000002
217 STRIBLING AVE,38.022901,-78.5204503
219 STRIBLING AVE,38.0229185,-78.5206278
221 STRIBLING AVE,38.0228952,-78.52080529999999
223 STRIBLING AVE,38.0228176,-78.5209495
227 STRIBLING AVE,38.0227305,-78.5212047
229 STRIBLING AVE,38.0226755,-78.52137119999999
231 STRIBLING AVE,38.0226022,-78.52155979999999
233 STRIBLING AVE,38.0225381,-78.52173730000001
235 STRIBLING AVE,38.0225148,-78.52191479999999
237 STRIBLING AVE,38.0224098,-78.5220923
239 STRIBLING AVE,38.0222087,-78.5225361
0 STRIBLING AVE,38.0227327,-78.51960559999999
247 STRIBLING AVE,38.0220717,-78.5228024
249 STRIBLING AVE,38.0220075,-78.5229799
251 STRIBLING AVE,38.0219152,-78.5231008
253 STRIBLING AVE,38.02180450000001,-78.5232843
255 STRIBLING AVE,38.0217447,-78.5235062
254 STRIBLING AVE,38.0212581,-78.5230448
256 STRIBLING AVE,38.0211768,-78.5233523
252 STRIBLING AVE,38.0213191,-78.5228396
240 STRIBLING AVE,38.020045,-78.52229299999999
238 STRIBLING AVE,38.0219434,-78.52191479999999
236 STRIBLING AVE,38.0220352,-78.5216042
234 STRIBLING AVE,38.0221358,-78.5213823
230 STRIBLING AVE,38.0221999,-78.5212047
228 STRIBLING AVE,38.021924,-78.520906
226 STRIBLING AVE,38.0223326,-78.52089409999999
218 STRIBLING AVE,38.0224199,-78.52054199999999
220 STRIBLING AVE,38.02239280000001,-78.5206013
222 STRIBLING AVE,38.0223515,-78.52067219999999
224 STRIBLING AVE,38.02234,-78.520768
214 STRIBLING AVE,38.0223327,-78.5199679
206 STRIBLING AVE,38.022401,-78.5195183
204 STRIBLING AVE,38.0223879,-78.5193851
202 STRIBLING AVE,38.0224207,-78.5191725
200 STRIBLING AVE,38.022426,-78.519007
201 HUNTLEY AVE,38.0216094,-78.51894229999999
203 HUNTLEY AVE,38.0214914,-78.5189867
205 HUNTLEY AVE,38.0213778,-78.5190745
207 HUNTLEY AVE,38.0212554,-78.5190745
209 HUNTLEY AVE,38.02118249999999,-78.5191632
211 HUNTLEY AVE,38.021051,-78.5191743
213 HUNTLEY AVE,38.021009,-78.51928869999999
215 HUNTLEY AVE,38.0209187,-78.5193851
217 HUNTLEY AVE,38.0208502,-78.5195183
219 HUNTLEY AVE,38.0207773,-78.519607
221 HUNTLEY AVE,38.0206997,-78.5197513
223 HUNTLEY AVE,38.0206108,-78.5198844
225 HUNTLEY AVE,38.0204814,-78.5199177
227 HUNTLEY AVE,38.0203746,-78.5199732
229 HUNTLEY AVE,38.0202497,-78.52005079999999
231 HUNTLEY AVE,38.0201385,-78.5200619
233 HUNTLEY AVE,38.0200048,-78.52005079999999
235 HUNTLEY AVE,38.0198867,-78.5200952
237 HUNTLEY AVE,38.0198051,-78.5200952
239 HUNTLEY AVE,38.019687,-78.5201396
241 HUNTLEY AVE,38.0195646,-78.5201396
243 HUNTLEY AVE,38.0194332,-78.5202418
245 HUNTLEY AVE,38.0193254,-78.5201671
247 HUNTLEY AVE,38.019206,-78.5202284
249 HUNTLEY AVE,38.0190663,-78.5202505
251 HUNTLEY AVE,38.0189863,-78.52017289999999
253 HUNTLEY AVE,38.0188987,-78.5201017
255 HUNTLEY AVE,38.0191448,-78.519607
257 HUNTLEY AVE,38.0192089,-78.5194295
259 HUNTLEY AVE,38.0187868,-78.5197776
261 HUNTLEY AVE,38.0194042,-78.5193408
263 HUNTLEY AVE,38.0195223,-78.5192964
265 HUNTLEY AVE,38.0196309,-78.519301
301 HUNTLEY AVE,38.018911,-78.519249
303 HUNTLEY AVE,38.018998,-78.51914
305 HUNTLEY AVE,38.01911,-78.51910459999999
307 HUNTLEY AVE,38.019218,-78.518999
309 HUNTLEY AVE,38.019313,-78.51894899999999
311 HUNTLEY AVE,38.019425,-78.518885
313 HUNTLEY AVE,38.019564,-78.518861
315 HUNTLEY AVE,38.019729,-78.518801
317 HUNTLEY AVE,38.0197901,-78.51885720000001
319 HUNTLEY AVE,38.01997,-78.518622
329 HUNTLEY AVE,38.0199771,-78.5180015
331 HUNTLEY AVE,38.02013780000001,-78.5180164
330 HUNTLEY AVE,38.0201653,-78.5180201
328 HUNTLEY AVE,38.0201377,-78.5180175
326 HUNTLEY AVE,38.0201376,-78.5180187
324 HUNTLEY AVE,38.0201375,-78.5180199
322 HUNTLEY AVE,38.0201374,-78.51802099999999
320 HUNTLEY AVE,38.0201751,-78.5180273
318 HUNTLEY AVE,38.0201841,-78.5180079
316 HUNTLEY AVE,38.0200138,-78.5191648
314 HUNTLEY AVE,38.0198501,-78.5191425
312 HUNTLEY AVE,38.0197452,-78.5191974
310 HUNTLEY AVE,38.019616,-78.51924199999999
308 HUNTLEY AVE,38.019497,-78.51926999999999
306 HUNTLEY AVE,38.019384,-78.519301
304 HUNTLEY AVE,38.0192776,-78.5193381
300 HUNTLEY AVE,38.0191881,-78.5194248
254 HUNTLEY AVE,38.0187949,-78.5197846
250 HUNTLEY AVE,38.01892700000001,-78.520093
246 HUNTLEY AVE,38.0193563,-78.51978059999999
244 HUNTLEY AVE,38.0192439,-78.5197846
242 HUNTLEY AVE,38.019594,-78.519755
240 HUNTLEY AVE,38.0194731,-78.51972909999999
238 HUNTLEY AVE,38.0195981,-78.5196514
236 HUNTLEY AVE,38.0196753,-78.519607
234 HUNTLEY AVE,38.0197978,-78.519607
232 HUNTLEY AVE,38.019961,-78.519607
230 HUNTLEY AVE,38.0200791,-78.5195627
228 HUNTLEY AVE,38.0202015,-78.5195627
226 HUNTLEY AVE,38.020324,-78.5195627
224 HUNTLEY AVE,38.0204377,-78.5194739
222 HUNTLEY AVE,38.0205514,-78.5193851
220 HUNTLEY AVE,38.0205747,-78.5192076
218 HUNTLEY AVE,38.0206024,-78.5190745
216 HUNTLEY AVE,38.0206692,-78.5189279
214 HUNTLEY AVE,38.0207846,-78.5188526
212 HUNTLEY AVE,38.0208531,-78.5187194
101 MORGAN CT,38.0220569,-78.51890999999999
103 MORGAN CT,38.022019,-78.519065
105 MORGAN CT,38.021985,-78.519215
107 MORGAN CT,38.021942,-78.519373
109 MORGAN CT,38.021866,-78.51949599999999
111 MORGAN CT,38.0217108,-78.5195628
113 MORGAN CT,38.0216258,-78.5196188
115 MORGAN CT,38.0215294,-78.5197846
117 MORGAN CT,38.021463,-78.51998760000001
119 MORGAN CT,38.0214376,-78.5200952
121 MORGAN CT,38.0214507,-78.5202284
123 MORGAN CT,38.021423,-78.52036149999999
133 MORGAN CT,38.021079,-78.521309
135 MORGAN CT,38.02096100000001,-78.521417
137 MORGAN CT,38.020828,-78.521357
139 MORGAN CT,38.020699,-78.521293
141 MORGAN CT,38.020517,-78.5213
142 MORGAN CT,38.0200419,-78.521247
140 MORGAN CT,38.020123,-78.521051
138 MORGAN CT,38.020297,-78.520935
136 MORGAN CT,38.0204049,-78.520865
134 MORGAN CT,38.0205119,-78.520788
132 MORGAN CT,38.020632,-78.520747
130 MORGAN CT,38.020756,-78.520758
128 MORGAN CT,38.020876,-78.520808
124 MORGAN CT,38.0211228,-78.5206278
122 MORGAN CT,38.0211254,-78.5204478
120 MORGAN CT,38.0211123,-78.5203147
118 MORGAN CT,38.0211155,-78.5201396
116 MORGAN CT,38.0211388,-78.5199621
114 MORGAN CT,38.021104,-78.519857
112 MORGAN CT,38.0211577,-78.5197402
110 MORGAN CT,38.021257,-78.519618
108 MORGAN CT,38.0213607,-78.51941839999999
2627 JEFFERSON PARK CIR,38.017631,-78.51812029999999
2631 JEFFERSON PARK CIR,38.0174451,-78.5180981
2633 JEFFERSON PARK CIR,38.01703699999999,-78.5180981
2637 JEFFERSON PARK CIR,38.01714339999999,-78.5175211
2639 JEFFERSON PARK CIR,38.0169626,-78.51734359999999
2705 ETON RD,38.0167804,-78.5175655
2707 ETON RD,38.0166303,-78.5176987
2709 ETON RD,38.0164845,-78.5178762
2711 ETON RD,38.0163387,-78.5180537
2712 ETON RD,38.0156289,-78.518203
0 ETON RD,38.0168039,-78.51721959999999
0 OFF ETON RD,38.0168039,-78.51721959999999
2710 ETON RD,38.0162046,-78.5175211
2708 ETON RD,38.0163052,-78.51729920000001
2706 ETON RD,38.0164553,-78.5171661
2704 ETON RD,38.016602,-78.51713099999999
2702 ETON RD,38.0167643,-78.5169885
2645 JEFFERSON PARK CIR,38.01682410000001,-78.5167666
2649 JEFFERSON PARK CIR,38.0169844,-78.5163228
2653 JEFFERSON PARK CIR,38.0172526,-78.51614529999999
2657 JEFFERSON PARK CIR,38.0174028,-78.5160121
2652 JEFFERSON PARK CIR,38.0174961,-78.5165447
2644 JEFFERSON PARK CIR,38.0173372,-78.5165891
2642 JEFFERSON PARK CIR,38.0172818,-78.5168554
2638 JEFFERSON PARK CIR,38.017364,-78.517031
2636 JEFFERSON PARK CIR,38.0173984,-78.51721049999999
2634 JEFFERSON PARK CIR,38.0175879,-78.5174767
2628 JEFFERSON PARK CIR,38.0177279,-78.51765429999999
2622 JEFFERSON PARK CIR,38.017932,-78.51765429999999
2618 JEFFERSON PARK CIR,38.01812290000001,-78.5175211
2616 JEFFERSON PARK CIR,38.0182687,-78.51734359999999
2610 JEFFERSON PARK CIR,38.0184596,-78.51721049999999
2608 JEFFERSON PARK CIR,38.0185689,-78.5170773
2672 JEFFERSON PARK CIR,38.0186287,-78.5168554
2666 JEFFERSON PARK CIR,38.01836180000001,-78.5160041
2662 JEFFERSON PARK CIR,38.0178816,-78.5165225
118 PARK RD,38.018654,-78.515312
120 PARK RD,38.0186651,-78.5155683
122 PARK RD,38.0187725,-78.5158666
0 JEFFERSON PARK RD,38.0284661,-78.50991069999999
2512 JEFFERSON PARK AVE,38.0180284,-78.51458559999999
2700 MCELROY DR,38.0167264,-78.5161897
2714 MCELROY DR,38.0153562,-78.51636719999999
2716 MCELROY DR,38.0151652,-78.5165003
2718 MCELROY DR,38.0149743,-78.5166335
2720 MCELROY DR,38.0148241,-78.5167666
2722 MCELROY DR,38.0145836,-78.51681099999999
2724 MCELROY DR,38.01433,-78.5167223
2726 MCELROY DR,38.0141667,-78.5167223
2728 MCELROY DR,38.0139495,-78.5165891
2730 MCELROY DR,38.013716,-78.516592
2732 MCELROY DR,38.0135545,-78.5167223
104 MARION CT,38.0168867,-78.51574579999999
229 OLD LYNCHBURG RD,38.0143679,-78.51627839999999
227 OLD LYNCHBURG RD,38.0144772,-78.51614529999999
225 OLD LYNCHBURG RD,38.0146273,-78.5160121
223 OLD LYNCHBURG RD,38.0147367,-78.515879
221 OLD LYNCHBURG RD,38.0148912,-78.5157902
219 OLD LYNCHBURG RD,38.0150457,-78.51570149999999
217 OLD LYNCHBURG RD,38.0151958,-78.5155683
215 OLD LYNCHBURG RD,38.0153868,-78.5154352
213 OLD LYNCHBURG RD,38.0155344,-78.5153797
211 OLD LYNCHBURG RD,38.0156958,-78.5152576
102 MARION CT,38.0166608,-78.51552389999999
209 OLD LYNCHBURG RD,38.0158503,-78.51516889999999
207 OLD LYNCHBURG RD,38.0160048,-78.51508009999999
205 OLD LYNCHBURG RD,38.0161637,-78.5150357
203 OLD LYNCHBURG RD,38.0163634,-78.51499129999999
201 OLD LYNCHBURG RD,38.0165813,-78.5149248
100 MARION CT,38.0164334,-78.51570149999999
2704 MCELROY DR,38.0163416,-78.5160121
2706 MCELROY DR,38.0160923,-78.5159678
2708 MCELROY DR,38.015875,-78.516018
2710 MCELROY DR,38.0156929,-78.51605649999999
2712 MCELROY DR,38.0155063,-78.516234
2701 MCELROY DR,38.016395,-78.516565
102 TROOST CT,38.0148814,-78.5178651
104 TROOST CT,38.0146609,-78.51800930000002
106 TROOST CT,38.0143941,-78.5177874
108 TROOST CT,38.0144408,-78.51743239999999
2725 MCELROY DR,38.0142513,-78.5171661
2727 MCELROY DR,38.0140428,-78.51712169999999
2729 MCELROY DR,38.0137615,-78.5171661
2731 MCELROY DR,38.0135935,-78.51722149999999
2733 MCELROY DR,38.01340030000001,-78.5173325
2735 MCELROY DR,38.0134641,-78.5178762
2705 MCELROY DR,38.0161674,-78.5165225
2737 MCELROY DR,38.013684,-78.51787999999999
2739 MCELROY DR,38.013849,-78.5180537
2741 MCELROY DR,38.0140574,-78.5180981
2743 MCELROY DR,38.0142546,-78.5181314
2745 MCELROY DR,38.014537,-78.5184088
2747 MCELROY DR,38.014562,-78.518804
2749 MCELROY DR,38.0141638,-78.5187638
2751 MCELROY DR,38.013951,-78.518675
2748 MCELROY DR,38.0136522,-78.5185419
2746 MCELROY DR,38.0134802,-78.5184531
2709 MCELROY DR,38.0158635,-78.5165447
2744 MCELROY DR,38.01326299999999,-78.51832
2742 MCELROY DR,38.013123,-78.5181425
2740 MCELROY DR,38.0130195,-78.5179206
2738 MCELROY DR,38.0130297,-78.5176099
2736 MCELROY DR,38.0129626,-78.51734359999999
303 OLD LYNCHBURG RD,38.0128781,-78.51689979999999
301 OLD LYNCHBURG RD,38.0131375,-78.5166335
2734 MCELROY DR,38.0131361,-78.51703289999999
2512 OLD LYNCHBURG RD,38.012603,-78.5171951
0 OLD LYNCHBURG RD,38.0138733,-78.5162387
2711 MCELROY DR,38.0157133,-78.51667789999999
2713 MCELROY DR,38.0155676,-78.5168554
2715 MCELROY DR,38.0153723,-78.5169442
2717 MCELROY DR,38.0151857,-78.51712169999999
2719 MCELROY DR,38.0150355,-78.5172548
100 TROOST CT,38.014935,-78.5174767
238 OLD LYNCHBURG RD,38.0144713,-78.5152576
240 OLD LYNCHBURG RD,38.0143576,-78.5153464
242 OLD LYNCHBURG RD,38.0142031,-78.5154352
244 OLD LYNCHBURG RD,38.0141302,-78.51552389999999
246 OLD LYNCHBURG RD,38.0139305,-78.5155683
248 OLD LYNCHBURG RD,38.0138708,-78.5157902
250 OLD LYNCHBURG RD,38.0137301,-78.5158124
252 OLD LYNCHBURG RD,38.013639,-78.51592339999999
243 MONTE VISTA AVE,38.0135384,-78.5149026
245 MONTE VISTA AVE,38.0133751,-78.5149026
304 MOBILE LN,38.012934,-78.515827
300 MOBILE LN,38.0130355,-78.5160121
14 MOBILE LN,38.0127454,-78.5159678
16 MOBILE LN,38.0126317,-78.51605649999999
18 MOBILE LN,38.0124772,-78.51614529999999
408 MOBILE LN,38.01236350000001,-78.516234
412 MOBILE LN,38.0122177,-78.5164116
414 MOBILE LN,38.01212400000001,-78.5166002
416 MOBILE LN,38.0120938,-78.51681099999999
418 MOBILE LN,38.0120705,-78.5169885
247 MONTE VISTA AVE,38.013257,-78.51494699999999
420 MOBILE LN,38.0121375,-78.5172548
424 MOBILE LN,38.0119276,-78.5176099
426 MOBILE LN,38.0117192,-78.5175655
427 MOBILE LN,38.0116452,-78.5173325
425 MOBILE LN,38.0116346,-78.51712169999999
423 MOBILE LN,38.0116987,-78.5169442
421 MOBILE LN,38.0117629,-78.5167666
419 MOBILE LN,38.0118157,-78.516578
417 MOBILE LN,38.011846,-78.51636719999999
